vertex_index,x,y,z,nx,ny,nz
801,-0.909856,-34.925400,2.542690,0.026222,0.999593,-0.011280
802,-1.034590,-34.055700,2.921500,0.368408,0.236059,-0.899195
803,-1.014200,-33.993800,2.927730,0.271751,-0.025543,-0.962029
804,-0.957941,-34.013000,2.953250,0.954455,0.285306,0.087272
805,-0.779556,-34.745300,2.920300,-0.013818,0.005062,-0.999892
806,-0.851522,-34.516500,2.920630,-0.028059,0.012253,-0.999531
807,-1.133580,-34.924900,2.539010,0.053655,0.998507,-0.010287
808,-1.182910,-34.924900,2.621780,0.072546,0.996485,0.041892
809,-1.126930,-34.931300,2.598370,0.059822,0.997301,0.042561
810,-1.770340,-33.617500,2.922360,0.070154,0.010587,-0.997480
811,-1.784560,-33.541300,2.920340,-0.018332,0.128011,-0.991603
812,-2.017340,-34.393000,2.979170,-0.047380,0.104292,0.993417
813,-2.074900,-34.358300,2.972560,-0.023190,0.112060,0.993431
814,-2.073460,-34.425200,2.980140,-0.023190,0.112060,0.993431
815,-2.043580,-33.143200,2.920330,-0.033663,0.020891,-0.999215
816,-1.958920,-33.175500,2.920870,0.004534,-0.020488,-0.999780
817,-2.034860,-33.231400,2.923750,-0.038132,0.025936,-0.998936
818,-1.271140,-34.802100,2.924840,0.000929,-0.004093,-0.999991
819,-1.339770,-34.865600,2.920730,-0.006217,0.378563,-0.925555
820,-1.355920,-34.760900,2.920280,0.013166,-0.014704,-0.999805
821,-0.819265,-34.805800,2.924000,-0.002735,0.004366,-0.999987
822,-5.386510,-34.924300,2.509050,0.004316,0.999989,-0.001639
823,-5.465940,-34.923300,2.507180,-0.042474,0.994570,-0.095005
824,-5.428420,-34.924600,2.588040,0.018204,0.999827,0.003730
825,-3.309160,-34.925700,0.506617,0.037955,0.998885,0.028070
826,-3.243830,-34.936300,0.561227,0.019101,0.999088,-0.038177
827,-3.228150,-34.924400,0.502489,-0.017759,0.995813,0.089675
828,-3.301000,-34.923900,0.581608,0.024559,0.995927,-0.086759
829,-3.737950,-34.923700,1.257990,0.037137,0.996153,-0.079376
830,-3.765010,-34.930000,1.207360,0.080845,0.996707,-0.006252
831,-3.818370,-34.924200,1.214090,0.106866,0.994228,-0.009532
832,-1.632330,-32.042200,2.380640,-0.010929,0.999930,-0.004634
833,-1.709930,-32.043100,2.309060,0.152549,0.988146,-0.017232
834,-1.704870,-32.041600,2.380600,-0.008589,0.999963,-0.000329
835,-0.450794,-32.373800,-0.029918,-0.028623,0.026707,-0.999233
836,-0.530863,-32.416100,-0.029600,0.008588,0.090315,-0.995876
837,-0.525567,-32.343400,-0.025265,-0.070323,0.043660,-0.996568
838,-0.994348,-31.223600,-0.028404,0.665496,0.226703,-0.711141
839,-0.974192,-31.306700,0.000280,0.937973,0.338223,0.076236
840,-3.546520,-31.980200,1.484350,0.640127,0.765750,-0.062170
841,-3.547570,-32.033900,1.529390,0.803880,0.594707,0.010001
842,-3.456480,-32.041600,1.499880,0.570592,0.817817,-0.074831
843,-3.543330,-31.945700,1.546440,0.899786,0.349531,-0.261177
844,-4.621150,-31.215000,0.029983,-0.069788,0.051322,0.996241
845,-4.684960,-31.207900,0.024737,0.010435,0.077917,0.996905
846,-4.701730,-31.301600,0.029912,-0.017661,0.144683,0.989320
847,-3.542820,-31.574400,1.059300,0.997838,0.032760,0.056972
848,-3.542760,-31.462900,1.025600,0.999729,0.010199,0.020910
849,-3.550680,-31.554000,1.117100,0.999755,-0.011314,-0.019015
850,-1.141870,-34.925200,1.219960,0.006277,0.999465,0.032113
851,-1.163540,-34.929300,1.152180,-0.034262,0.999344,-0.011742
852,-1.205130,-34.929500,1.210070,0.005131,0.998686,-0.050982
853,-1.629750,-33.779900,2.920440,0.551972,0.096442,-0.828267
854,-1.596050,-33.864700,2.924720,0.581410,0.115759,-0.805333
855,-1.694090,-33.819700,2.922180,-0.013477,-0.001155,-0.999909
856,-0.661999,-32.213600,2.920350,-0.005363,-0.021295,-0.999759
857,-0.775195,-32.226600,2.921390,0.008893,-0.026624,-0.999606
858,-0.699506,-32.146300,2.920710,0.010800,0.019067,-0.999760
859,-1.096720,-33.787700,0.027294,-0.002945,0.018084,0.999832
860,-1.147140,-33.833000,0.025413,0.006335,0.029034,0.999558
861,-1.090450,-33.866900,0.028973,-0.008059,0.030040,0.999516
862,-2.016350,-33.087600,2.925560,0.027072,0.062974,-0.997648
863,-1.956070,-33.101200,2.920690,-0.014323,0.102317,-0.994649
864,-3.542280,-31.615300,1.457460,0.999592,0.001905,-0.028514
865,-3.546180,-31.595000,1.386090,0.999882,-0.015293,0.001368
866,-3.543220,-31.543000,1.467040,0.999569,0.016234,-0.024441
867,-1.687990,-32.856000,2.920650,0.049400,0.033719,-0.998210
868,-1.786060,-32.859800,2.920230,-0.017389,-0.010204,-0.999797
869,-1.739230,-32.783300,2.920570,0.011846,0.028022,-0.999537
870,-3.543740,-31.772300,1.332060,0.999442,0.006749,0.032723
871,-3.543680,-31.693100,1.332550,0.999432,-0.001948,0.033638
872,-3.547440,-31.743300,1.396840,0.998890,0.029962,0.036356
873,-1.080280,-34.935100,2.202440,0.018980,0.999236,-0.034153
874,-1.033280,-34.455900,2.920680,0.034885,0.020347,-0.999184
875,-1.109820,-34.462600,2.920370,0.011526,-0.001358,-0.999933
876,-1.112790,-34.385000,2.920910,-0.053935,0.080626,-0.995284
877,-1.108270,-32.041500,1.695990,0.013668,0.999800,0.014577
878,-1.075730,-32.045400,1.750200,-0.016954,0.999259,0.034551
879,-1.045480,-32.044100,1.695190,0.009449,0.999865,-0.013465
880,-3.894700,-31.024700,2.920660,0.041992,-0.002869,-0.999114
881,-3.938020,-30.976500,2.920250,-0.031259,0.010109,-0.999460
882,-3.823530,-30.944000,2.920140,0.037597,0.002731,-0.999289
883,-1.984620,-32.093500,2.321990,-0.009513,0.095611,-0.995373
884,-2.065820,-32.042900,2.325590,0.105454,0.078827,-0.991295
885,-2.002600,-32.032200,2.328050,-0.136885,0.095367,-0.985986
886,-1.475720,-32.353900,2.920960,-0.053648,-0.002311,-0.998557
887,-1.412310,-32.403600,2.920850,-0.006103,-0.003468,-0.999975
888,-1.457110,-32.461900,2.920570,-0.105143,0.067136,-0.992188
889,-1.707720,-33.211600,2.970130,0.116127,0.097481,0.988439
890,-1.753070,-33.166600,2.971020,0.095658,0.111872,0.989108
891,-1.787440,-33.215900,2.979920,0.079667,0.104135,0.991367
892,-0.777144,-32.307900,2.921360,0.014911,-0.000645,-0.999889
893,-0.710833,-32.268000,2.924050,0.000032,-0.019758,-0.999805
894,-0.733452,-32.353900,2.924370,-0.016810,0.053307,-0.998437
895,-1.410500,-32.041900,1.465050,-0.003379,0.999605,0.027891
896,-1.499090,-32.041500,1.497170,0.044158,0.998683,0.026104
897,-1.082550,-32.045200,1.813180,0.006868,0.999403,-0.033864
898,-1.025260,-32.042100,1.788340,-0.006368,0.999950,0.007685
899,-0.870281,-34.925500,1.420510,-0.034254,0.999400,0.005126
900,-0.808040,-34.928700,1.381310,0.145895,0.983615,-0.105910
901,-0.862555,-34.925300,1.337790,0.197445,0.980309,0.003245
902,-0.460558,-32.422700,2.920230,0.007957,-0.018220,-0.999802
903,-0.420269,-32.338700,2.920000,0.076521,0.032375,-0.996542
904,-0.397441,-32.411700,2.927360,0.027593,-0.015542,-0.999498
905,-0.591323,-32.260600,2.922460,-0.003594,-0.004543,-0.999983
906,-0.609513,-32.180700,2.922180,0.031615,0.020894,-0.999282
907,-0.544449,-32.194100,2.923650,0.211744,0.160832,-0.964001
908,-2.196950,-32.906500,2.979350,-0.049965,0.128629,0.990433
909,-2.206690,-32.841600,2.970430,-0.025197,0.159463,0.986882
910,-2.267860,-32.901000,2.979630,0.033575,0.119116,0.992313
911,-1.094060,-30.830400,-0.005511,-0.245977,0.953611,-0.173553
912,-1.124690,-30.892600,0.026937,-0.059195,0.268815,0.961371
913,-1.044290,-30.869400,0.027162,-0.241803,0.692240,0.679952
914,-0.737801,-32.041800,1.619630,0.013037,0.999905,0.004402
915,-1.364550,-34.619500,0.029687,-0.011074,0.006650,0.999917
916,-1.384780,-34.529500,0.028607,-0.005937,0.010663,0.999926
917,-1.457130,-34.548200,0.029044,0.002780,0.012623,0.999916
918,-1.382970,-31.542500,0.030004,-0.012444,0.170189,0.985333
919,-1.395680,-31.482100,0.015516,-0.052930,0.140444,0.988673
920,-1.479580,-31.494000,0.028772,0.062782,0.132124,0.989243
921,-4.421910,-30.147300,-0.029861,0.018420,0.040518,-0.999009
922,-4.471580,-30.096400,-0.028202,-0.013163,0.029705,-0.999472
923,-4.382690,-30.082000,-0.026490,-0.000642,0.022535,-0.999746
924,-1.284310,-32.043300,1.335430,0.037461,0.999086,0.020566
925,-1.333700,-32.041700,1.379450,0.029835,0.999228,0.025571
926,-1.273070,-32.048700,1.392820,0.000383,1.000000,0.000297
927,-0.750737,-32.041800,1.461020,0.019902,0.999503,-0.024427
928,-0.812114,-32.042000,1.380040,0.016696,0.999255,0.034807
929,-0.736583,-32.044000,0.292247,0.009241,0.999929,-0.007479
930,-0.315204,-34.440300,-0.024469,0.765572,0.341085,-0.545491
931,-0.375297,-34.416400,-0.029766,0.091173,0.260799,-0.961078
932,-0.317801,-34.370300,0.015656,0.582747,0.785697,0.207570
933,-3.543240,-30.789100,0.543533,0.998230,-0.036623,-0.046859
934,-3.545100,-30.810100,0.631023,0.997931,0.040778,0.049717
935,-3.544490,-30.872600,0.582165,0.998310,-0.019766,-0.054647
936,-1.663740,-32.041700,1.585460,-0.008559,0.999839,-0.015799
937,-1.583090,-32.044100,1.607790,-0.021793,0.999016,-0.038621
938,-1.649360,-32.048800,1.523610,0.022832,0.999440,0.024480
939,-0.494764,-32.176200,-0.022644,0.479683,0.668213,-0.568679
940,-0.558227,-32.114600,-0.023815,0.434805,0.789106,-0.433885
941,-0.800164,-34.941800,1.083220,0.134735,0.990874,0.003859
942,-0.769215,-34.938700,1.030150,0.714718,0.650527,0.256890
943,-1.074220,-31.165300,-0.022317,0.100044,0.237934,-0.966115
944,-0.975403,-31.169000,-0.003893,0.584709,0.807143,-0.081461
945,-0.984677,-33.218000,2.979990,0.622837,0.066397,0.779529
946,-0.965836,-33.148200,2.970280,0.725416,0.238565,0.645645
947,-1.018610,-33.159100,2.970710,-0.051238,0.126561,0.990635
948,-0.998829,-33.738500,0.029217,0.556248,0.110705,0.823609
949,-1.013170,-33.664900,0.027664,0.288110,0.076281,0.954554
950,-1.063730,-33.731200,0.025607,-0.008615,0.009326,0.999919
951,-0.678327,-34.530700,0.023802,-0.039859,0.034483,0.998610
952,-0.697749,-34.618500,0.029794,0.024579,0.054686,0.998201
953,-0.609574,-34.586500,0.029943,-0.009045,0.004206,0.999950
954,-4.236110,-30.556600,-0.023526,-0.011190,0.026969,-0.999574
955,-4.179300,-30.518200,-0.025116,-0.009444,0.045843,-0.998904
956,-4.173970,-30.587400,-0.028630,-0.020969,0.065714,-0.997618
957,-1.972370,-34.865800,-0.029741,-0.048358,0.045391,-0.997798
958,-2.053010,-34.833300,-0.026769,0.040966,0.056969,-0.997535
959,-1.998390,-34.801200,-0.018003,-0.033309,0.038536,-0.998702
960,-1.893050,-33.131200,0.028673,0.011911,0.020643,0.999716
961,-1.810750,-33.096800,0.029645,0.025685,0.021987,0.999428
962,-1.867770,-33.025200,0.027232,0.010474,0.001747,0.999944
963,-3.546620,-30.755000,1.248190,0.999650,0.008045,-0.025190
964,-3.548750,-30.755600,1.163470,0.999936,0.011349,0.000265
965,-3.543430,-30.701500,1.189320,0.998577,-0.008785,-0.052592
966,-0.896935,-34.927200,1.270730,-0.005990,0.999981,0.001129
967,-0.942721,-34.925600,1.215830,-0.005328,0.999944,0.009189
968,-0.985929,-34.927300,1.268780,0.002646,0.999996,-0.000449
969,-0.931784,-34.925400,1.339730,-0.048192,0.998577,0.022838
970,-2.255980,-31.700900,0.030009,0.049751,0.089591,0.994735
971,-2.197010,-31.686500,0.022218,0.009739,0.080165,0.996734
972,-2.273520,-31.635800,0.021290,0.057290,0.063204,0.996355
973,-1.567070,-32.059300,0.041104,0.053830,0.987978,-0.144922
974,-1.589720,-32.053300,0.102237,-0.003873,0.996462,-0.083954
975,-1.529170,-32.052900,0.105689,-0.020963,0.993699,-0.110102
976,-4.937920,-34.923700,0.254449,-0.000196,0.999977,0.006833
977,-4.862390,-34.923600,0.253520,0.015549,0.999455,0.029104
978,-4.901350,-34.923200,0.182324,-0.063463,0.920100,-0.386508
979,-1.223450,-34.925300,0.695149,-0.122003,0.975668,-0.182172
980,-1.204630,-34.933200,0.638391,0.038727,0.999232,-0.005923
981,-1.294710,-34.926600,0.626845,0.007453,0.999968,-0.002988
982,-1.220660,-34.924900,0.577344,0.010312,0.999717,0.021435
983,-3.546910,-29.426200,2.355180,0.999560,-0.019778,0.022104
984,-3.541980,-29.504200,2.340970,0.988899,0.110920,-0.098873
985,-3.545770,-29.455000,2.276290,0.999277,0.037123,0.008150
986,-3.546010,-29.353500,2.313170,0.999647,-0.021446,-0.015698
987,-2.070850,-32.393200,-0.025144,-0.000215,0.071498,-0.997441
988,-2.033100,-32.466300,-0.027618,0.015419,0.048377,-0.998710
989,-2.106160,-32.460400,-0.029953,-0.000053,0.071586,-0.997434
990,-1.063020,-34.925300,2.055320,0.006346,0.999979,0.001536
991,-1.100270,-34.925200,2.144110,0.035639,0.997981,0.052579
992,-1.049030,-33.101900,-0.029487,-0.003303,0.059047,-0.998250
993,-1.123590,-33.093600,-0.026293,0.000598,0.037747,-0.999287
994,-1.062870,-33.030700,-0.025229,0.085646,0.125843,-0.988346
995,-3.910090,-28.937700,-0.026253,0.028354,0.262218,-0.964592
996,-3.938530,-29.019300,-0.029658,-0.050404,0.076155,-0.995821
997,-3.995600,-28.961900,-0.018287,0.011521,0.058119,-0.998243
998,-1.811710,-34.925200,1.974270,-0.024525,0.999424,0.023472
999,-1.859980,-34.924500,1.899660,-0.020047,0.998115,-0.058010
1000,-0.704199,-32.045700,1.236720,0.006081,0.999975,-0.003615
1001,-1.580630,-34.105700,2.979570,0.601966,0.680602,0.417633
1002,-1.559970,-34.091500,2.926650,0.623182,0.573261,-0.531992
1003,-1.622190,-34.022900,2.978430,0.487337,0.493678,0.720267
1004,-2.322980,-32.775100,2.920940,-0.040808,0.005815,-0.999150
1005,-2.253980,-32.773600,2.921540,-0.002471,-0.014968,-0.999885
1006,-2.259500,-32.852200,2.921270,-0.015882,-0.003293,-0.999868
1007,-1.013720,-34.927200,1.327680,0.012138,0.999920,0.003510
1008,-1.049780,-34.925600,1.262500,-0.006516,0.998804,0.048461
1009,-2.770190,-32.333400,-0.028615,0.086736,-0.002676,-0.996228
1010,-2.716960,-32.362800,-0.018461,0.022730,0.019374,-0.999554
1011,-2.775220,-32.412900,-0.028839,0.088729,0.029551,-0.995617
1012,-3.770140,-30.537500,-0.028157,-0.014242,0.014050,-0.999800
1013,-3.874210,-30.533600,-0.026089,-0.016995,0.037117,-0.999166
1014,-3.810090,-30.470200,-0.026650,0.016488,0.017647,-0.999708
1015,-0.985224,-33.460200,0.022676,0.839890,0.401876,0.364802
1016,-0.976297,-33.542100,-0.008485,0.955968,0.289959,-0.045257
1017,-1.014130,-33.499600,-0.028399,0.285648,0.244392,-0.926649
1018,-1.939430,-34.779500,-0.030021,-0.074254,0.110998,-0.991043
1019,-2.020510,-34.714200,-0.027822,-0.035905,0.109215,-0.993369
1020,-1.953730,-34.714800,-0.022357,0.038440,0.125919,-0.991295
1021,-1.979020,-33.567800,-0.027332,0.000143,0.031169,-0.999514
1022,-1.928090,-33.530300,-0.027332,0.017916,0.050224,-0.998577
1023,-1.929080,-33.624100,-0.028789,0.008229,0.007757,-0.999936
1024,-1.159900,-33.337500,0.025950,0.042838,0.038203,0.998351
1025,-1.222410,-33.306100,0.028871,0.026872,0.025843,0.999305
1026,-1.218420,-33.376200,0.029272,0.017304,0.006709,0.999828
1027,-2.265050,-32.932800,2.920990,0.016590,0.063981,-0.997813
1028,-2.345860,-32.981400,2.920340,0.003031,0.055069,-0.998478
1029,-2.331460,-32.923700,2.927790,0.005641,0.065557,-0.997833
1030,-1.573410,-32.042600,1.347690,-0.010518,0.999929,0.005559
1031,-1.533590,-32.041500,1.299230,-0.020762,0.999727,-0.010720
1032,-1.293770,-33.251600,2.922150,-0.127796,0.172856,-0.976621
1033,-1.348500,-33.182400,2.920580,-0.336439,0.561669,-0.755869
1034,-1.257670,-33.145300,2.920140,-0.129697,0.312996,-0.940857
1035,-3.559090,-31.082100,0.091968,0.995838,-0.038657,-0.082537
1036,-3.555080,-31.032400,0.030275,0.976782,0.069505,-0.202650
1037,-2.823710,-33.197700,2.925620,0.010234,0.005610,-0.999932
1038,-2.893420,-33.209800,2.925890,0.044100,-0.031578,-0.998528
1039,-2.905420,-33.142800,2.920460,0.016523,-0.018239,-0.999697
1040,-1.132920,-31.017700,0.030013,-0.028864,0.108834,0.993641
1041,-1.196540,-31.006900,0.021684,0.027412,0.118859,0.992533
1042,-1.222270,-31.060500,0.028813,0.027412,0.118859,0.992533
1043,-1.735530,-32.069500,1.407580,0.337878,0.912919,0.228949
1044,-1.720230,-32.045500,1.348230,0.258268,0.952004,0.164271
1045,-1.786110,-32.009100,1.369260,0.833610,0.551037,-0.038111
1046,-1.621620,-32.041700,1.654170,-0.014772,0.998737,0.048032
1047,-1.588760,-32.042200,1.504450,-0.038528,0.997055,0.066310
1048,-1.510780,-32.042000,1.578950,0.033152,0.999434,0.005748
1049,-4.266470,-30.859900,0.029531,0.003992,0.045375,0.998962
1050,-4.177620,-30.899500,0.029990,0.019240,0.016146,0.999685
1051,-4.187570,-30.816300,0.028838,0.063311,0.125799,0.990033
1052,-1.768480,-32.066700,1.464490,0.590619,0.735866,-0.331165
1053,-1.668680,-32.041700,1.463120,-0.115109,0.993196,-0.017666
1054,-1.790280,-32.003400,1.447090,0.782960,0.545875,-0.298319
1055,-2.291280,-33.527900,2.922470,-0.015158,-0.021255,-0.999659
1056,-2.337280,-33.489300,2.922700,0.013853,-0.024098,-0.999614
1057,-2.288690,-33.431500,2.923530,0.002740,-0.011701,-0.999928
1058,-4.578930,-29.585000,2.923370,-0.020973,-0.023406,-0.999506
1059,-4.666160,-29.604200,2.925440,0.018153,-0.014224,-0.999734
1060,-4.625880,-29.539400,2.920610,0.009164,0.060882,-0.998103
1061,-1.962320,-31.078000,2.954870,-0.509127,0.854290,0.104772
1062,-4.779210,-34.875300,0.909229,-0.008548,0.939565,0.342263
1063,-4.726120,-34.884500,0.878710,0.063060,0.983194,0.171326
1064,-4.739620,-34.873500,0.820553,-0.062602,0.934501,-0.350411
1065,-4.665340,-34.874800,0.867326,-0.036990,0.994611,0.096851
1066,-1.817360,-34.927200,1.553960,-0.001264,0.999607,-0.027998
1067,-1.216590,-31.221800,0.029834,0.084312,0.076586,0.993492
1068,-1.171210,-31.297300,0.029917,0.120209,0.088913,0.988759
1069,-1.160300,-31.240900,0.021931,0.125346,0.115275,0.985393
1070,-1.785140,-32.029000,1.301900,0.778943,0.599169,0.185049
1071,-1.572200,-32.041900,1.416010,-0.011587,0.999788,-0.017039
1072,-3.542000,-29.372900,1.057210,0.999938,-0.009553,0.005773
1073,-3.541760,-29.459200,1.017370,0.999092,-0.040562,-0.013019
1074,-3.541780,-29.388000,0.977176,0.997116,0.072814,-0.021417
1075,-3.029310,-34.926100,1.331340,0.060898,0.998109,-0.008378
1076,-2.978450,-34.924100,1.259030,0.019812,0.998543,0.050196
1077,-3.043870,-34.930100,1.232990,-0.002503,0.998736,-0.050207
1078,-3.553770,-30.163700,1.200170,0.999112,0.039484,-0.014674
1079,-3.542310,-30.092300,1.225050,0.997147,-0.055013,-0.051677
1080,-3.544620,-30.166600,1.264120,0.997003,0.001316,-0.077357
1081,-3.543880,-30.955800,2.339100,0.998891,0.039977,0.024861
1082,-3.550030,-30.954900,2.399320,0.999989,-0.004696,-0.000480
1083,-3.542520,-31.010900,2.377670,0.997855,0.015563,0.063585
1084,-3.542080,-31.020600,1.179120,0.999882,-0.002262,0.015221
1085,-3.542210,-31.020800,1.097360,0.999992,-0.003873,0.000757
1086,-3.542720,-30.940100,1.107170,0.999795,0.019999,0.003240
1087,-1.944420,-34.927400,1.512520,-0.003786,0.999968,0.006977
1088,-1.989750,-34.925500,1.572760,0.006666,0.999286,0.037195
1089,-1.927310,-34.926100,1.577690,0.011250,0.999255,0.036921
1090,-0.851222,-32.045000,1.832420,-0.008088,0.999951,-0.005719
1091,-0.815249,-32.041800,1.776860,-0.003562,0.999993,0.001248
1092,-0.893793,-32.042900,1.730930,0.014291,0.999888,-0.004481
1093,-1.001970,-31.099200,-0.029919,0.643739,0.246170,-0.724569
1094,-1.005140,-32.044800,0.592891,0.043437,0.998342,0.037758
1095,-0.954932,-32.049200,0.651469,0.027535,0.999477,0.016978
1096,-0.937987,-32.042600,0.589937,0.034832,0.998705,0.037073
1097,-1.006180,-32.139300,-0.029837,-0.076351,0.237061,-0.968490
1098,-1.073560,-32.125500,-0.021303,-0.074184,0.236862,-0.968707
1099,-0.994789,-32.054900,0.012060,-0.014269,0.807137,-0.590192
1100,-1.105920,-32.066500,-0.004725,-0.017423,0.761954,-0.647396
1101,-0.817662,-32.182400,0.029879,0.065089,-0.000266,0.997879
1102,-0.747223,-32.216400,0.025275,0.021229,0.027650,0.999392
1103,-0.766367,-32.147400,0.026542,0.065089,-0.000266,0.997879
1104,-1.852260,-34.722500,-0.023793,-0.029538,0.078727,-0.996459
1105,-1.472810,-34.213500,0.026277,-0.001207,0.048639,0.998816
1106,-1.542020,-34.277500,0.025264,-0.015737,0.055931,0.998311
1107,-1.462720,-34.300300,0.029791,-0.024573,0.022780,0.999438
1108,-0.936121,-32.042000,1.815820,0.000525,0.999552,0.029920
1109,-0.952929,-32.044500,1.752580,0.000517,0.999996,0.002726
1110,-1.173920,-33.430500,0.028917,-0.012901,0.023580,0.999639
1111,-1.096600,-33.410500,0.027122,-0.014638,0.019042,0.999712
1112,-1.025120,-33.654700,2.920730,0.004276,0.027422,-0.999615
1113,-0.978208,-33.702800,2.921350,0.681124,0.076245,-0.728188
1114,-1.036640,-33.710600,2.924720,-0.053575,0.009043,-0.998523
1115,-1.535950,-31.184200,2.979660,0.134948,0.138606,0.981110
1116,-1.531650,-31.121000,2.970140,0.587614,0.662702,0.464259
1117,-0.530576,-32.053600,2.859520,0.736900,0.675666,-0.021305
1118,-0.581017,-32.043300,2.943800,0.185302,0.829528,0.526827
1119,-0.530428,-32.066800,2.917430,0.852829,0.509599,0.113978
1120,-0.541603,-32.098000,2.979900,0.570559,0.711379,0.410369
1121,-0.527397,-32.136500,2.923940,0.856197,0.116984,-0.503231
1122,-0.476988,-32.162500,2.943740,0.816721,0.544144,-0.192027
1123,-0.999231,-33.205500,2.926990,0.167886,0.048341,-0.984620
1124,-0.957348,-33.220200,2.941990,0.775673,0.178939,-0.605237
1125,-0.977085,-33.299700,2.921520,0.733065,0.022566,-0.679785
1126,-1.035910,-33.280400,2.926570,0.033301,0.037961,-0.998724
1127,-1.017190,-32.041600,2.659940,0.025052,0.999471,0.020761
1128,-1.061290,-32.041600,2.582460,0.013781,0.999584,-0.025319
1129,-0.464830,-32.223900,2.979270,0.509686,0.594501,0.621924
1130,-0.537502,-32.179200,2.979460,0.322603,0.521120,0.790165
1131,-1.034750,-32.348000,2.920940,0.011899,0.001926,-0.999927
1132,-1.054260,-32.415700,2.921440,0.001383,-0.019750,-0.999804
1133,-1.105490,-32.359300,2.921460,0.000375,0.002840,-0.999996
1134,-0.782406,-32.041700,1.938910,0.016069,0.999807,0.011344
1135,-0.866379,-32.042200,1.901010,-0.010302,0.999761,0.019268
1136,-0.870485,-32.047100,1.967030,-0.002537,0.999989,-0.004056
1137,-1.037910,-33.112100,2.924490,0.000671,-0.016525,-0.999863
1138,-1.091820,-33.168700,2.926760,-0.030833,-0.001690,-0.999523
1139,-1.105440,-33.100100,2.920120,0.040776,-0.032766,-0.998631
1140,-0.603819,-32.042000,1.581950,0.613708,0.777506,0.137286
1141,-1.514690,-34.926600,1.702550,0.004660,0.999412,0.033972
1142,-1.444440,-34.929000,1.670670,0.021548,0.999768,0.000308
1143,-1.500750,-34.929900,1.642520,0.027988,0.999605,-0.002703
1144,-0.929211,-32.043400,2.449860,0.032217,0.999370,0.014902
1145,-1.016760,-32.041900,2.387170,0.005298,0.999569,0.028874
1146,-1.033600,-32.045500,2.450650,0.015033,0.999672,0.020750
1147,-0.922258,-32.047400,1.925450,0.037301,0.999300,0.002967
1148,-1.067000,-32.044200,1.873510,-0.001551,0.999755,-0.022096
1149,-1.134550,-32.043000,1.886960,-0.000038,0.999865,0.016453
1150,-1.095340,-32.042000,1.943600,-0.017839,0.999832,-0.004288
1151,-1.107430,-32.041500,2.018260,-0.015698,0.999829,-0.009741
1152,-1.025440,-32.043300,1.972440,0.011275,0.999782,0.017594
1153,-0.813814,-32.041700,1.301910,0.001955,0.999997,0.001224
1154,-0.773564,-32.045300,1.230680,0.005012,0.999949,-0.008731
1155,-0.726025,-32.044100,1.539320,0.005989,0.999952,0.007786
1156,-0.809458,-32.043300,1.572420,0.008692,0.999816,-0.017108
1157,-0.987247,-34.251600,2.920960,0.623977,0.320222,-0.712818
1158,-0.894981,-34.282600,2.926640,0.290200,0.668848,-0.684417
1159,-1.259960,-32.043700,2.110600,0.014360,0.999781,0.015195
1160,-1.164760,-32.045800,2.113340,-0.015411,0.999878,-0.002592
1161,-1.210150,-32.042400,2.066660,0.012313,0.999446,0.030923
1162,-1.129830,-33.537800,-0.029578,0.054823,0.113167,-0.992062
1163,-1.072150,-33.525500,-0.019359,-0.037929,0.165673,-0.985451
1164,-1.051760,-33.582600,-0.029743,0.241569,0.299148,-0.923122
1165,-1.245350,-34.927700,1.827670,0.028410,0.998875,-0.037982
1166,-1.177780,-34.925100,1.819460,-0.008699,0.999960,-0.001992
1167,-1.194740,-34.931700,1.760330,-0.018313,0.999644,-0.019384
1168,-1.254020,-34.925000,1.743920,0.045666,0.998892,0.011396
1169,-0.977495,-33.912700,0.000790,0.782143,0.272300,-0.560450
1170,-0.992090,-33.858600,-0.026978,0.692668,0.191104,-0.695478
1171,-0.992334,-33.858000,0.027159,0.684077,0.210602,0.698344
1172,-1.106750,-34.541500,2.920080,0.003384,0.016355,-0.999861
1173,-1.038140,-34.528400,2.924100,-0.001573,0.000606,-0.999999
1174,-1.791730,-31.991500,1.757540,0.689012,0.664828,0.288560
1175,-1.692200,-32.045200,1.752460,0.247635,0.968443,-0.028212
1176,-0.593830,-32.366400,-0.019876,0.008616,0.047404,-0.998839
1177,-0.975077,-32.042500,1.345750,-0.002530,0.999455,0.032915
1178,-0.965303,-32.046900,1.430870,0.002530,0.999880,0.015305
1179,-0.905472,-32.041700,1.416210,-0.003703,0.999081,0.042701
1180,-1.064920,-32.042100,1.347870,-0.011334,0.998773,0.048214
1181,-1.330900,-33.460600,-0.029952,0.036654,0.172737,-0.984286
1182,-1.313700,-33.401000,-0.016859,0.045068,0.201917,-0.978365
1183,-1.255680,-33.422900,-0.029947,-0.047243,0.129328,-0.990476
1184,-1.105240,-33.541400,0.026579,-0.006049,0.009142,0.999940
1185,-1.121720,-33.471000,0.026387,-0.012262,0.007438,0.999897
1186,-1.209920,-33.536800,0.028817,-0.036619,0.032795,0.998791
1187,-1.897540,-33.337100,0.029890,0.021141,0.098886,0.994874
1188,-1.816800,-33.298300,0.029970,0.081866,0.116275,0.989837
1189,-1.880770,-33.274300,0.022050,-0.006556,0.125597,0.992060
1190,-2.206730,-34.087900,-0.025689,-0.001819,0.029314,-0.999569
1191,-2.138750,-34.072300,-0.027909,-0.025500,0.023686,-0.999394
