face_index,centroid_x,centroid_y,centroid_z,normal_x,normal_y,normal_z
356,-0.540470,-0.076751,1.629550,0.031391,-0.645640,-0.762997
357,-0.742612,-0.065518,2.112430,0.011854,-0.465379,-0.885032
358,-0.742342,-0.058994,2.113630,0.062071,0.746758,-0.662193
359,-0.743442,-0.073128,1.831237,-0.242639,-0.616638,-0.748922
360,-0.743773,-0.066474,1.831110,-0.301231,0.560692,-0.771287
361,-0.858006,-0.072778,1.649290,-0.239277,0.764968,-0.597972
362,0.207385,0.433975,2.913913,-0.112208,-0.992640,-0.045548
363,0.151283,0.455835,3.516103,-0.598076,-0.258585,-0.758577
364,0.112724,0.539311,4.462880,0.617612,0.200122,-0.760597
365,0.341738,-0.090914,0.544384,0.048387,0.514328,-0.856228
366,-0.661006,-0.079405,1.538813,0.012144,-0.641979,-0.766626
367,-0.741318,-0.060784,2.242667,-0.288433,-0.139162,-0.947333
368,-0.345273,-0.088151,0.947814,0.566345,0.824146,0.006072
369,-0.344903,-0.093940,0.947275,0.682725,-0.726129,-0.081380
370,-0.348895,-0.091175,0.944405,-0.445711,0.054712,-0.893503
371,-0.738488,-0.079418,1.541980,0.905987,-0.305721,0.292785
372,-0.836984,-0.060696,2.279640,0.887779,0.341331,-0.308776
373,-0.774492,-0.020268,4.586240,0.760271,-0.355274,-0.543846
374,-0.031406,0.613192,4.688720,-0.209154,-0.977669,0.020418
375,0.456710,0.650497,2.816160,0.785859,-0.050214,-0.616364
376,0.454091,0.648459,2.819523,-0.748588,-0.662950,0.010592
377,0.444764,-0.062678,1.746513,-0.265928,0.095318,-0.959269
378,-0.451008,0.355312,4.666603,-0.649765,-0.746387,-0.143914
379,-0.630178,-0.023937,4.578883,0.472686,0.038318,-0.880398
380,-0.654913,0.172002,4.650610,0.313075,0.625790,-0.714402
381,-0.460811,0.035732,4.649587,-0.353770,-0.568895,-0.742432
382,-0.456572,0.039288,4.650810,0.870465,0.353012,-0.343037
383,-0.375645,0.144676,4.674470,-0.247954,-0.071702,-0.966115
384,-1.283123,0.711114,4.592643,-0.267356,-0.715464,-0.645470
385,-0.330462,0.960931,4.689950,0.641849,-0.264042,-0.719939
386,-1.262833,0.728179,4.602610,0.730627,-0.232445,-0.641992
387,-0.762100,0.345207,4.639903,0.362161,-0.733713,-0.574895
388,-1.031243,0.552149,4.620563,0.583622,-0.811230,0.035939
389,-1.146340,0.539607,4.609650,-0.017968,-0.795244,-0.606023
390,-1.143457,0.542224,4.613053,0.836022,0.546429,0.049825
391,0.099713,1.348473,4.224147,0.520730,0.066421,-0.851134
392,-0.271524,1.145607,4.687330,-0.622549,0.612221,-0.487461
393,0.243618,0.657355,2.797880,0.395036,0.755168,-0.523133
394,0.233600,0.654567,2.795670,-0.918487,0.223275,-0.326389
395,-0.870081,1.140637,4.647543,-0.124806,-0.956102,-0.265127
396,-0.239079,0.156690,4.686667,0.801251,-0.598190,-0.012883
397,-2.652980,1.455967,4.482800,0.567949,-0.814176,0.120632
